News Title,News Content,Label
Covid-19: Amurka ta amince da riga-kafi na biyu na Moderna - BBC News Hausa,"Kawo yanzu, alkaluman da Jami'ar Johns Hopkins ta fitar na cewa a kalla mutum 311,529 ne suka mutu, kuma akwai mutum miliyan 17,269,542 da suka kamu da cutar a cikin kasar.",Hausa
Covid-19: Amurka ta amince da riga-kafi na biyu na Moderna - BBC News Hausa,"Jim kadan kafin hukumar FDA ta sanar da amincewar, Shugaban Amurka mai barin gado Donald Trump ya sanar da al'amin a shafinsa na Twitter, inda ya ce ""an amince da allurar riga-kafin da gagarumin rinjaye"". Ya kuma ce za a fara raba shi ba ""nan take"".",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"Shugaba Yoweri Museveni, wanda ya ke kan karagar mulki tun 1986 na fuskantar kalubalae daga 'yan takara 11, cikinsu akwai wani matashin mawaki mai suna Bobi Wine.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"Wasu daga cikin labaran da ake yadawa sun kunshi labaran karya, a wasu lokutan ma ana sauya ma'anar labarai domin batar da gaskiya.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,Misali na farko shi ne na wani bidiyo da aka yi ta yadawa a shafukan sada zumunta wanda a ciki aka nuna zababben shugaban Amurka Joe Biden yana kira da a sako Bobi Wine (wanda sunansa na ainihi Robert Kyagulanyi).,Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,Wasu ma na cewa Mista Biden na yi wa Mista Bobi kamfe ne.,Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"A bidiyon ana iya ganin wani mutum mai farin gashi yana cewa: ""Dukkanmu mun damu da 'yancin gudanar da addininmu. Muna wuri guda, muna bukatar dimokradiyya a Uganda.""",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"Sai dai mutumin da ke magana ba Joe Biden ne ba, kuma bidiyon shekarunsa biyu.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,Bincikenmu ya tabbatar cewa ya fito ne yayin wani gangami da masu adawa da gwamnati suka yi a biranen duniya yayin da aka kama kuma aka tsare Bobi Wine a Agustan 2018.,Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"An gudanar da wannan gangamin ne a Boston, kuma mai magana shi ne Nick Carter, wani dan jam'iyyar Democrat da ke takara a zaben jihar.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"Mun kuma tambayi ofishin Mista Biden na zabe, kuma suna sanar da mu cewa ""Zababben shugaban kasa bai fitar da wani sako ba ko da ta Twitter kan batun na zabukan Uganda.""",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,A watan jiya tsohon shugaban Amurka Barack Obama ya fara bayyana cikin wasu bayanai da 'yan adawan Uganada ke rabawa a shafukan sada zumunta.,Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"Mr Obama can be seen in posts with the hashtag #FreeBobiWine, apparently under his own Twitter handle.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"But there's no record of Mr Obama posting such a comment on that day, despite the screenshot indicating the tweet got nearly a million re-tweets.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"Sakon kuma mna dauke da kuskuen sunan wayar hannu ta iPhone, inda aka rubuta bakin farko da babban baki ba karami ba.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,Akwai kuma wani sakon dauke da abin da yayi kama da kuri'ar zabe na 'yan takarar da aka sahale mu su su tsaya takarar mukamin shugaban kasa da alamun jam'iyyarsu.,Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,Amma hukumar zaben kasar ta ce wannan takardar ba ita ce za a yi amfani da ita ba.,Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,Akwai alamu baro-baro da za a iya gani takardar kuri'ar ta bogi ce.,Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,"A zabukan da aka yi a baya, ana saka sunayen 'yan takara ne a bangaren hagu, hotunansu da alamun jam'iyyarsu kuma na tsakiya, inda adama ka bat wurin da mai zabe zai dangwala babban dan yatsansa.",Hausa
Zaben Uganda: Labaran kanzon kurege game da Joe Biden da sauransu - BBC News Hausa,Hukumar zaben Uganda ta ce wannan kuri'ar ta bogi ce domin an wallafa sunaye da hotunan 'yan takarar da ba na gaske ne ba.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Wataƙila masu bibiyarmu su iya tuna Kemebradikumo Pondei, shugaban hukumar raya yankin Naija Delta, wanda kwanakin baya ya yanke jiki yayin da kwamitin majalisar wakilan Njeriya ke tsaka da yi masa tambayoyi dangane da ɓacewar wasu maƙudan kuɗaɗe a hukumar da yake jagoranta.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,To a ranar Lahadi 13 ga watan Disamba ne shugaba Muhammadu Buhari ya kore shi daga bakin aiki sakamakon zarge-zargen da suka dabaibaye jagorancinsa,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Sanarwar da mai taimaka wa Buhari kan kafofin yaɗa labarai, Femi Adesina, ya fitar ta ce an naɗa daraktan kuɗi na hukumar mai suna Effiong Awa a matsayin sabon shugaba.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"""Wannan mataki ya zama wajibi sakamakon umarni daban-daban daga wata Babbar Kotun Tarayya ta bayar kan kwamitin riƙo na shugabancin hukumar NDDC,"" a cewar sanarwar.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Ɗaliban Najeriya a ƙasashen waje da suka samu tallafin karatu ta hannun hukumar sun yi ƙorafi kan yadda aka yi wancakali da su da kuma sauran zarge-zargen cin hanci da rashawa a kan farfesan.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"A ranar Litinin 14 ga watan Disamba ne gwamnan jihar Katsina, Aminu Bello Masari, ya bayyana cewa jami'an tsaro sun gano wurin da ɗaliban makarantar Ƙanƙara da aka sace suke.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"A wani saƙo da mai bai wa shugaban Najeriya shawara kan harkokin yaɗa labarai Malam Garba Shehu ya wallafa, ya ruwaito gwamna Masari ya ƙara da cewa Shugaba Buhari ya damu ƙwarai kan yadda za a ceto ɗaliban, yana mai cewa ya dace ya ziyarci shugaban ƙasar ne kawai don ba shi ƙarin bayani kan halin da ake ciki na ceton.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,A dai wannan rana ne kuma wasu tsageru da ake zargin 'yan daba ne sun tarwatsa taron gamayyar ƙungiyoyin Arewa Coalition of Northern Groups (CNG) a ɗakin taro na Arewa House da ke Kaduna.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Lamarin ya faru ne a yau Litinin yayin da suke tsaka da taron ƙara wa juna sani game da matsalolin tsaro da ke addabar yankin arewacin Najeriya.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Nastura Ashiru Shariff, jigo a ƙungiyar CNG, ya tabbatar wa da BBC faruwar lamarin.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Ranar Talata 15 ga watan Disamba ne hantar iyayen ɗaliban sakandiren kimiyya ta Ƙanƙara ta fi kaɗawa tun bayan sace ƴaƴansu 333, da aka yi, domin a ranar ne ƙungiyar Boko Haram ƙarƙashin jagorancin Abubakar Shekau ta bayyana cewa ita ce ta sace yaran nasu.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Saƙon da shugaban ƙungiyar Abubakar Shekau ya fitar na tsawon minti 4:30, ya zo bayan kwana uku da sace ɗaliban su fiye da 500 abin da ya janyo ce-ce-ku-ce a ƙasar baki ɗaya.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Hakan na zuwa ne a daidai lokacin da gwamnatin jihar Katsina da ke arewacin Najeriyar ta ce 'ƴan fashin da suka sace ɗaliban makarantar sakandaren kimiyyar ta Ƙanƙara sun tuntuɓi hukuma kuma tuni an fara tattaunawa kan abin da ya shafi tsaron yara da yadda za a mayar da su gida lafiya.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Tun da fari hukumomi sun ɗora alhakin sace ɗaliban kan 'yan bindiga.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,A ranar laraba 15 ga watan Disamba ne dai hukumar da ke kula da harkokin sadarwa ta Najeriya NCC ta bayar da umarnin rufe duk wani layin waya da ba a yi wa rajista da lambar shaidar zama ɗan ƙasa ta NIN ba ko da tsoho ne.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Hukumar ta bayar da wa'adin makonni biyu ga masu layin waya waɗanda ke da wannan lambar ta NIN da su kai ta ga kamfanonin sadarwar da suke da rajista da su domin a yi musu rajistar lambar da layin wayarsu.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Wannan na zuwa ne bayan hukumar ta bayar da umarnin sayarwa ko rajistar da sabbin layin waya a ƙasar.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Ga wasu daga cikin matakan da hukumar ta ɗauka domin tabbatar da wannan dokar:,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,A ranar Alhamis 17 ga watan Disamba ne ƙungiyar Boko Haram ta fitar da bidiyon ɗaliban sakandiren Ƙanƙara da ta yi iƙirarin yin awon gaba da su ranar Juma'ar da ta wuce.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Bidiyon, wanda jaridar intanet ta HumAngle ta fara wallafawa, ya nuna ɗaya daga cikin ɗaliban yana roƙon gwamnatin Najeriya ta janye sojojin da ta aika domin ceto su yana mai cewa ""babu abin da za su iya yi musu wallahi.""",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"A cikin bidiyon mai tsawon minti shida da daƙiƙa 30, wanda ita ma BBC ta samu, ɗalibin ya nemi gwamnati ta rufe dukkan makarantu idan ban da makarantun Islamiyya da kuma ""duk wata ƙungiyar ƙato-da-gora.""",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Kusan ana iya cewa al'ummar Najeriya sun shiga zulumi da zaman fargaba da kuma rashin tabbas tun bayan sace dalibai maza sama da 500 a makarantar sakandiren Ƙanƙara da ke jihar Katsina.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Boko Haram ta dauki alhakin yin garkuwa da daliban, ko da yake har yanzu ba a ji komai daga ɓangaren hukumomin Najeriya kan saƙon muryar da ƙungiyar masu tayar da ƙayar bayan ta fitar ba.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Wannan yanayi na matsalar tsaro ga alama ta sa wasu jihohin arewacin ƙasar ɗaukar matakin rufe makarantunsu.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Jihar Katsina ce ta fara rufe nata makarantun, sai Zamfara ta sanar da irin wannan mataki kan makarantu bakwai a yankunan da ke da iyaka da jihohin Katsina da Kaduna da kuma Sokoto.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Jihohi kamar Jigawa da Kaduna, su ma sun sanar da rufe makarantu, amma sun ce sun yi hakan ne saboda annobar korona.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Jihar Kano ta biyo baya inda a daren Talata ta sanar da rufe makarantun kwana sannan ta umarci iyaye su kwashe 'ya'yansu ba tare da bata lokaci ba. Lamarin dai ya zo ne kwana biyar, bayan sace ɗaruruwan ɗalibai a garin Ƙanƙara.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,A ranar Jumma'a ne gwamnatin jihar Katsina da ke arewacin Najeriya ta ce an samu nasarar karɓo yaran makarantar sakandaren Kankara su 344 a ranar Alhamis da daddare.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Sakataren gwamnatin jihar Alhaji Mustapha Inuwa ne ya tabbatar wa da BBC hakan, inda ya ce a yanzu haka ana hanyar kai yaran birnin Katsina daga garin Tsafe na jihar Zamfara da ke maƙwabtaka da ita.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Kafin cetosu, ƙungiyar Boko Haram ta ce ita ta ɗauke su.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"A cikin bidiyon, wanda jaridar intanet ta HumAngle ta fara wallafawa, ya nuna ɗaya daga cikin ɗaliban yana roƙon gwamnatin Najeriya da ta janye sojojin da ta aika domin ceto su yana mai cewa ""babu abin da za su iya yi musu wallahi.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Jim kaɗn bayan ceto su a wannan rana, sai mai taimakawa shugaban Najeriya kan harakokin watsa labarai Malam Garba Shehu ya nemi afuwa kan bayanin da ya bayar cewa ɗalibai 10 ne kawai aka sace a makarantar sakandaren Kankara a jihar Katsina.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"""Ina neman afuwa kan kuskuren bayanai da aka gabatar cewa dalibai 10 ne aka sace a makarantar kimiya ta Kankara.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"""Wani ne wanda ya kamata ace ya sani ya bayar da bayanan kan adadin ɗaliban. Adadin kuma yanzu ya ci karo da waɗanda aka gani.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"""Don Allah a fahimci cewa bayanan ba an bayar da su ba ne domin rage muhimmancin yanayin da aka shiga,"" in ji Garba Shehu.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Ranar Assabar ne aka samu labarin cewa aƙalla matafiya 35 ne aka yi garkuwa da su ranar Juma'a a kan babbar hanyar Damaturu zuwa birnin Maiduguri.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Majiyoyin tsaro sun faɗa wa TheCable cewa 'yan bindigar da ake zargin 'yan Boko Haram ne sun afka wa rukunin matafiyan a kusa da garin Kondiri da ke Jakana da misalin ƙarfe 5:00 na yamma.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"'Yan bindigar waɗanda suka bayyana cikin kakin sojoji, an ce sun saka shingen duba ababen hawa a kan babbar hanyar, inda suka yi awon gaba da fasinjojin a motoci ƙirar Hilux.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"""Da farko fasinjojin sun hango hayaƙin taya amma sai suka zaci daji ake ƙonawa ba tare da sun fahimci cewa motar Dangote ba ce, wadda 'yan bindigar suka tare kuma suka cinna wa wuta,"" kamar yadda wata majiya ta shaida wa TheCable.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"""Akasarin fasinjojin sun fantsama daji, an kama 35 daga cikinsu sannan an ƙona wasu motoci ƙanana biyu da kuma ta ɗaukar kaya. Motocin fasinja guda tara aka bari a kan titi, an wawashe dukkanin kayan da suka bari.""",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Wani babban jami'in ɗan sanda ya ce an ceto mutum 10 daga cikinsu, yayin da aka kai waɗanda suka ji rauni Asibitin Ƙwararru na Maiduguri domin duba su.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Har ila yau a wannan rana ne wata matashiya ta kashe mutum uku tare da jikkata biyu bayan ta tarwatsa kanta a taron jama'a a garin Konduga da ke Jihar Bornon Najeriya.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,Kamfanin dillancin labarai na AFP ya ruwaito wasu majiyoyin agaji da 'yan sa-kai na cewa lamarin ya faru ne a ranar ta Asabar.,Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"""Mun ɗebe gawar mutum uku da kuma mutum biyu da suka ji manyan raunuka daga wurin,"" a cewar wani ma'aikacin agaji.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Wadda ta kai harin ta tayar da abin fashewar da ke jikinta a tsakiyar wasu mutane da ke shaƙatawa a kusa da gidan mai unguwa, a cewar wani shugaban ƙungiyar 'yan sa-kai.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Garin Konduga na da nisan kilomita 38 daga Maiduguri, babban birnin Jihar Borno.",Hausa
Abubuwan da suka faru a Najeriya a makon da ya wuce - BBC News Hausa,"Ya zuwa yanzu babu wanda ya ɗauki alhakin kai harin, sai dai ya yi kama da irin wanda Boko Haram ta sha kaiwa ta hanyar amfani da ƙananan yara yayin taron jama'a.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,Amma duba da abubuwan da suka faru a baya na iya nuna cewa wataƙila abubuwa za su iya fin tsanani a nan gaba.,Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Duban baya da sauri kan tarihi yana nuna mana cewa abubuwa na iya yin muni sosai, amma ya kamata mu duba nasarorin da muka samu. Bari mu duba abubuwan baƙin ciki da na alheri da suka faru a 2020 domin kwatanta su da baya.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Ya zuwa ranar 17 ga watan Disamba, cutar korona ta kama mutane sama da miliyan 74.5 kuma ta kashe sama da miliyan 1.6 a duniya, bisa ga bayanan da Jami'ar Johns Hopkins ta tattara.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,Amma ko kaɗan tasirinta bai kama ƙafar annobobin da suka fi ta yin tasiri a duniya ba.,Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Annobar da ta fi kowacce kashe mutane a duniya ita ce Black Death, wadda ta hallaka mutum miliyan 25 a Turai sannan ta kashe mutum miliyan 200 a duniya a shekarar 1346.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Cutar Spanish Flu ta mamaye ko'ina cikin duniya a 1918, inda sojoji suka yaɗa ta bayan dawowa daga yaƙin Duniya na Ɗaya, sannan ta kashe mutane miliyan 50.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,Wannan ya yi daidai da kashi 3-5 na yawan mutanenn duniya baki ɗaya.,Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,HIV da AIDs sun kashe fiye da mutane miliyan 32 tun lokacin da cutar ta ɓarke a shekarun 1980.,Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Ta yi matuƙar shafar 'tattalin arzikin duniya, kuma ta yi illa ga rayuwar mutane a faɗin duniya.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Sai dai har yanzu, adadin waɗanda suka rasa rayukansu bai kai na waɗanda suka rasa ba a yayin matsalar tattalin arziki da duniya ta yi fama da ita a 1929 zuwa da 33.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Gaskiya ne cewa yawancin kwanakin wannan shekarar an ƙare su ne a cikin gida, nesa da yan uwa.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Amma a shekarar 536, yawancin al'ummar duniya ba ma sa iya ganin sararin samaniya.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Wani hazo mai ban mamaki ne ya baibaye Turai, Gabas ta Tsakiya da wasu sassan Asiya, abin da ya janyo baƙin duhu ba dare ba rana har tsawon watanni 18, a cewar masanin tarihi na Harvard Medieval kuma masanin kimiyyar kayan tarihi Michael McCormick.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Wannan lokaci ya kasance mafi muni, a cewar masanin.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Fashewar ba-zata ta kimanin tan 2,750 na sinadarin ammonium nitrate ranar 4 ga watan Agusta ta yi sanadin mutuwar kimanin mutum 190, tare da jikkata sama da 6,000.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Ta kasance ɗaya daga cikin fashewa mafi girma da ba ta nukuliya ba a tarihi, masana sun ce yawan sinadaran da suka janyo fashewar sun kai kilotan na TNT, kusan ninki 20 na bom ɗin da Aaka jefawa yankin Hiroshima.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Amma a cikin watan Disambar 1984, dubun dubatar mutane a garin Bhopal na Indiya sun mutu sanadiyyar malalewar sinadarai daga wata masana'anta, wanda shi ma na ɗaya daga cikin mafi munin bala'o'in masana'antu a tarihin zamani.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Gwamnatin Indiya ta ce kimanin mutane 3,500 suka mutu a cikin 'yan kwanaki, tare da kashe fiye da 15,000 a cikin shekarun da lamarin ya faru, sakamakon cututtukan da suka shafi huhu.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Tun a wancan lokaci ne aka bayyana cewa yankin zai shafe tsawon shekaru cikin mummunan hazo mai yaɗa ɓurɓushin cututtuka, sai dai har yanzu akwai mutane tsilli-tsilli da ke rayuwa a cikinsa.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Don haka, ta fuskoki da yawa, 2020 shekara ce mai matuƙar wahala. Cutar da ta ɓarke ta sanya mana tsoro da nesanta jama'a da yan uwansu.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Amma maimakon yanke hukunci a kan kafofin watsa labarai, bari mu mai da hankali kan abubuwa masu kyau da shekarar ta zo da su.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Wakilcin mata a siyasa sun ƙaru. A shekarar 2020, yawan ƙasashen da ke da mace a matsayin shugabar ƙasa ya kai 20, daga 12 a 1995.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Hakanan, wani rahoton Majalisar Dinkin Duniya ya gano cewa wakilcin mata a majalisun dokoki ya ninka sau biyu a shekarar 2020, wanda ya kai kashi 25% na dukkan kujerun.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,Kuma ita ce shekarar da Kamala Harris ta kafa tarihi a matsayin mace ta farko baƙar fata ta farko da aka zaɓa mataimakiyar shugaban Amurka.,Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Mutane a duk duniya sun shiga fafutukar adawa da bambancin launin fata, tare da neman sauya al'amura a nan gaba.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Akwai labari mai dadi ga muhalli ma, inda yawan kamfanoni dake alƙawarin rage hayaƙin da suke fitarwa sun ninka a cikin 2020.",Hausa
COVID-19: Shin shekarar 2020 ce mafi muni a tarihin duniya? - BBC News Hausa,"Majalisar Dinkin Duniya ta ce cikin wadanda suka shiga akwai Facebook, da Ford da Mercedes-Benz.",Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,"Jikina ya ba ni cewa wani al'amari yana daf da aukuwa gare ni, yanayin da ba zan iya tantance daɗinsa ko rashin daɗinsa ba duk da yawan mutuwa da jikina ke yi.",Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,Hakan ba ta sa na yi ƙasa a gwiwa ba a cikin harkokina na yau da kullum.,Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,Babban abin da na sani guda ɗaya shi ne na yi baƙin jini tare da ƙaurin suna a wannan karkara tamu.,Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,Gungun samari ne suka biyo ni cikin dare bayan na duro daga katangar gidanmu ta bayan gida sakamakon wutar da suka cinna wa gidan.,Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,"""Ga ta can ta dira ta baya ku kama ta"" na ji ɗaya daga cikin su ya faɗa.",Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,Jin haka bai ƙara min komai ba illa tsananin buƙatar tserar da raina.,Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,"Gudu nake suna bi na duk gidan da na dosa don neman ceto sai a yi biris da ni, don haka na nufi gona da gudu na shige wata gona da wani mai rangwamen hankali ke yawan zama, a daidai wannan lokacin na roƙi Allah Subhana wata ala Ya kawo min ɗauki ba don halina ba sai don aikin alheri da zan yi wa mutanen da nake son wakilta.",Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,Ina shiga cikin duhuwar gonar nan na ji motsin mutum ya yi tari.,Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,"Ban yi wata-wata ba na nufi in da yake na rakuɓe a bayansa. Samarin nan na isowa na ji ya ce ""Su waye nan, mutane ko aljanu 'yan uwana?"" kafin ka ce wani abu tuni sun juya  da gudu sun bar gurin.",Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,"Nan dai na kasance cikin fargaban abin da bawan Allahn nan zai yi min, amma cikin ikon Allah ko kula ni bai yi ba har gari ya waye.",Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,Cikin rakiyar jami'an tsaron gundumarmu muka nufi gidan iyayena inda na tarar da gidan ya ƙone ƙurmus na kuma rasa iyayena a gobarar da samarin nan suka haddasa.,Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,"Ƙwaƙwalwata ta yi rakiyar tunanina zuwa abin da ya gudana a daren jiya tsakanina da iyayena ""Asabe ki gudu, Asabe ki ceci rayuwarki"" in ji mahaifina wanda hayaƙi ya fara turnuƙe maƙoshinsa, ita kuwa uwata tuni ta suma, na kurma ihun neman ceto amma babu wanda na gani illa ife-ifen matasan nan.",Hausa
Hikayata 2020: Labarin 'Numfashin Siyasata' da ya zo na biyu - BBC News Hausa,"Mahaifina mutum ne mai girman gaske hakan ce ma ta sa na kasa kinkimar sa mu gudu, daɗin daɗawa ma ko da na iya ɗaukar sa ba za mu tsira ba a gurin matasan nan.",Hausa
